rep_iso,year,0,1,2,3
SUR,2012,0.0774305650709374,0.1538579766771371,0.6814159956570607,0.08729546259486477
SUR,2013,0.08845705999866602,0.1626368576991525,0.6556882480967352,0.09321783420544624
SUR,2014,0.08546360787768204,0.14190697651796175,0.673753755871851,0.09887565973250527
SUR,2016,0.07623528798343678,0.19273424899338443,0.6485952239071878,0.08243523911599099
SUR,2017,0.11021897674364338,0.11565385065722997,0.6608845726019096,0.11324259999721696
SVK,1997,0.030165240954508375,0.9084256449731439,0.030740204053194987,0.030668910019152833
SVK,1998,0.03413814900445576,0.8960089661385234,0.03484608275633619,0.03500680210068465
SVK,1999,0.03465494589703906,0.8949596146848212,0.035460054582325734,0.03492538483581414
SVK,2000,0.03067060431729614,0.9073057167587077,0.03141256639620974,0.030611112527786356
SVK,2001,0.02887221443608058,0.9126889139419441,0.029475216179745276,0.02896365544223019
SVK,2002,0.027710420063472612,0.9156291870083554,0.0284053977842653,0.028254995143906943
SVK,2003,0.03141206511725439,0.9049549003059757,0.031946597187293924,0.03168643738947597
SVK,2004,0.030620790582955065,0.908501283447019,0.03007240909534677,0.030805516874679105
SVK,2005,0.02880387814899417,0.9127847309982,0.02889257414092689,0.029518816711878934
SVK,2006,0.02595960602227153,0.9215375005306201,0.02585259479787036,0.026650298649238006
SVK,2007,0.042350268764374366,0.8714060234382701,0.04321736624247415,0.04302634155488147
SVK,2008,0.04164130169187555,0.8731885742708996,0.04277002179046187,0.04240010224676286
SVK,2009,0.0280999500842807,0.9273048735470515,0.021678177661017897,0.022916998707649905
SVK,2010,0.04039846512460796,0.911397348775609,0.023357936290920464,0.024846249808862547
SVK,2011,0.04924273914848654,0.9023947488366179,0.02328409196712301,0.025078420047772592
SVK,2012,0.02565321611193552,0.923999177758098,0.023844362842721692,0.026503243287244783
SVK,2013,0.025339170574572384,0.9260999172852122,0.023877393408009172,0.024683518732206203
SVK,2014,0.04208556739651724,0.8755968106833767,0.04119749848117326,0.04112012343893285
SVK,2015,0.04294445440391714,0.8728832682285589,0.042007008382367976,0.04216526898515581
SVK,2016,0.045322283846492555,0.86715040268623,0.043721212476887684,0.04380610099038962
SVK,2017,0.04776178686132446,0.8659008165705517,0.04313639980660154,0.04320099676152213
SVN,1996,0.025381404099786627,0.9229579465492797,0.025403789252004965,0.026256860098928653
SVN,1997,0.02552829118677427,0.9226992166085964,0.025534752601337106,0.026237739603292287
SVN,1998,0.027631949706442196,0.9163262108062059,0.027638541267830784,0.028403298219521103
SVN,1999,0.02640759545424568,0.9201534288454454,0.026380973256663883,0.027058002443645084
SVN,2000,0.02559598641743615,0.922812909012866,0.025529203006982457,0.026061901562715435
SVN,2001,0.025095795615852935,0.9244739070346831,0.024985995345691847,0.025444302003772016
SVN,2002,0.025892622568914617,0.9220821144339483,0.02580867113002821,0.026216591867108893
SVN,2003,0.025880202391282563,0.9221960664107138,0.02576561890408606,0.026158112293917665
SVN,2004,0.026816586769979178,0.919542048091961,0.026636076357787076,0.02700528878027266
SVN,2005,0.02928398388276181,0.9122668023424856,0.02892868712632589,0.029520526648426765
SVN,2006,0.027664807934162025,0.9172929418236242,0.027242115542350204,0.027800134699863654
SVN,2007,0.029902122386862025,0.9102787911659119,0.029667896818438705,0.030151189628787305
SVN,2008,0.02825410810666893,0.9145053644630028,0.028377670091132505,0.02886285733919576
SVN,2009,0.022401801603499173,0.9318882403092038,0.022582587278831893,0.023127370808465327
SVN,2010,0.02379692914602389,0.9275624829941739,0.024001570037008615,0.02463901782279353
SVN,2011,0.02493686342934583,0.9241169800422342,0.025175157385178868,0.025770999143241265
SVN,2012,0.027415404773877373,0.9169326374759523,0.027866087181432513,0.027785870568737672
SVN,2013,0.02589191531558025,0.9221158156168205,0.02577016209622609,0.026222106971373168
SVN,2014,0.03037813343443678,0.9087299783563175,0.030506959420298744,0.030384928788946972
SVN,2015,0.030202186595819327,0.9097648737077016,0.029957688389187102,0.030075251307292057
SVN,2016,0.030093753974967268,0.9094873699537465,0.030124229352063946,0.030294646719222308
SVN,2017,0.03125073038136134,0.9058177858657654,0.031379574885607164,0.03155190886726624
SWE,1996,0.023708624459360703,0.9292292975271301,0.023713543488323684,0.02334853452518556
SWE,1997,0.023752937778475446,0.9294376463860342,0.0235405669712868,0.023268848864203565
SWE,1998,0.023587093906045957,0.9298528130644829,0.02342786959543115,0.023132223434039867
