rep_iso,year,0,1
ETH,2000,0.936834237435434,0.06316576256456599
ETH,2001,0.9019266538697898,0.09807334613021025
ETH,2002,0.9598575961850344,0.040142403814965574
ETH,2003,0.9246974716066896,0.07530252839331047
ETH,2004,0.9569216232745495,0.04307837672545045
ETH,2005,0.9721813362469246,0.02781866375307542
ETH,2006,0.9359290783021323,0.06407092169786772
ETH,2007,0.9300415158682146,0.06995848413178547
ETH,2008,0.8976734027797727,0.1023265972202273
ETH,2009,0.8613388558873376,0.13866114411266234
ETH,2010,0.9094993666469534,0.09050063335304659
ETH,2011,0.909828594380386,0.09017140561961412
ETH,2012,0.9070144964052788,0.09298550359472123
ETH,2013,0.8490080243246838,0.15099197567531614
ETH,2014,0.8921042065009652,0.10789579349903472
ETH,2015,0.8821665205196485,0.11783347948035143
ETH,2016,0.7772689645717237,0.22273103542827638
FIN,1962,0.6997004401916417,0.3002995598083583
FIN,1963,0.5403895210732013,0.45961047892679874
FIN,1964,0.5785156529882397,0.4214843470117603
FIN,1965,0.5232352713062776,0.4767647286937224
FIN,1966,0.49042850814586825,0.5095714918541319
FIN,1967,0.4168089671171853,0.5831910328828147
FIN,1968,0.37808527289968535,0.6219147271003147
FIN,1969,0.3091919824147431,0.6908080175852569
FIN,1970,0.28433948907824863,0.7156605109217515
FIN,1971,0.22567378033421281,0.7743262196657872
FIN,1972,0.16981061460807745,0.8301893853919226
FIN,1973,0.18819613592631151,0.8118038640736885
FIN,1974,0.1494799182900353,0.8505200817099646
FIN,1975,0.0850243279696305,0.9149756720303696
FIN,1976,0.12595088059707632,0.8740491194029236
FIN,1977,0.11993562487477308,0.880064375125227
FIN,1978,0.09614474676912514,0.9038552532308748
FIN,1979,0.13450619951115378,0.8654938004888463
FIN,1980,0.16346927759088858,0.8365307224091114
FIN,1981,0.1373131404692107,0.8626868595307893
FIN,1982,0.08202465642925946,0.9179753435707405
FIN,1983,0.10804626301384247,0.8919537369861575
FIN,1984,0.13398309837509498,0.8660169016249051
FIN,1985,0.07654560784608352,0.9234543921539164
FIN,1986,0.03846483993608733,0.9615351600639127
FIN,1987,0.021655323522470973,0.978344676477529
FIN,1988,0.04504681937094269,0.9549531806290572
FIN,1989,0.03301329557230227,0.9669867044276977
FIN,1990,0.030753156274926863,0.9692468437250731
FIN,1991,0.02714650535962939,0.9728534946403706
FIN,1992,0.02341978324664045,0.9765802167533595
FIN,1993,0.018856833688148115,0.9811431663118518
FIN,1994,0.009640983393261754,0.9903590166067382
FIN,1995,0.004626630581988446,0.9953733694180116
FIN,1996,0.005991972538512997,0.994008027461487
FIN,1997,0.005851362437034159,0.9941486375629659
FIN,1998,0.0007722338633908862,0.9992277661366091
FIN,1999,0.0012800108527270951,0.998719989147273
FIN,2000,4.2632794606558025e-07,0.9999995736720539
FIN,2001,0.000400701752789106,0.9995992982472108
FIN,2002,5.911233569907204e-07,0.9999994088766431
FIN,2003,5.990939226103602e-09,0.9999999940090607
FIN,2004,0.0006121373392965991,0.9993878626607033
FIN,2005,4.9587397695071346e-09,0.9999999950412602
FIN,2006,0.0006490165760464265,0.9993509834239535
FIN,2007,0.004466089011063456,0.9955339109889365
FIN,2008,0.005476159930434032,0.994523840069566
FIN,2009,0.00812603824062484,0.9918739617593751
FIN,2010,0.02826225681917905,0.9717377431808208
FIN,2011,0.05737275533727454,0.9426272446627255
FIN,2012,0.0669099045907758,0.9330900954092242
FIN,2013,0.08751798510417938,0.9124820148958207
FIN,2014,0.08141957969688876,0.9185804203031113
FIN,2015,0.05093952915314097,0.9490604708468591
FIN,2016,0.06329087311245538,0.9367091268875446
FJI,1962,0.9997235194091845,0.0002764805908155409
FJI,1963,0.9994962204394638,0.0005037795605361098
FJI,1964,0.9997722720975403,0.00022772790245973446
FJI,1965,0.9997389982552051,0.0002610017447949936
FJI,1966,0.9981101693265201,0.0018898306734799065
FJI,1967,0.995134836673156,0.004865163326843941
FJI,1968,0.9991497624881522,0.000850237511847808
FJI,1969,0.9971419065282137,0.0028580934717863547
FJI,1970,0.9607900985733798,0.03920990142662017
FJI,1971,0.9581491857160053,0.041850814283994724
FJI,1972,0.9580222621086988,0.04197773789130131
FJI,1973,0.9231938311929455,0.07680616880705447
FJI,1974,0.9427355449195859,0.05726445508041405
FJI,1975,0.9756644691585941,0.024335530841405967
FJI,1976,0.947758969903686,0.05224103009631392
FJI,1977,0.9636269387976377,0.036373061202362326
FJI,1978,0.9435620174144781,0.056437982585521906
FJI,1979,0.9557302201539454,0.04426977984605457
FJI,1980,0.9679602729952862,0.03203972700471379
FJI,1981,0.9648188799336651,0.03518112006633488
FJI,1982,0.9308920682729369,0.06910793172706306
FJI,1983,0.9568327559106959,0.04316724408930405
FJI,1984,0.9302530534333514,0.06974694656664862
FJI,1985,0.9191884293678486,0.08081157063215132
FJI,1986,0.9134462654893611,0.08655373451063887
FJI,1987,0.8824723429528747,0.11752765704712537
FJI,1988,0.8668026152496338,0.13319738475036624
FJI,1989,0.78571208302654,0.21428791697345986
FJI,1990,0.7183735025489417,0.2816264974510582
FJI,1991,0.7247416642742385,0.27525833572576147
FJI,1992,0.7085073262104883,0.2914926737895117
FJI,1993,0.6610488772351747,0.3389511227648253
FJI,1994,0.6467131152778246,0.3532868847221753
FJI,1995,0.6458622753679805,0.35413772463201965
FJI,1996,0.6045048229169634,0.39549517708303655
FJI,1997,0.4687640690493977,0.5312359309506023
FJI,1998,0.3954241362604514,0.6045758637395485
FJI,1999,0.43301647911298163,0.5669835208870183
FJI,2000,0.38283663167766646,0.6171633683223335
FJI,2001,0.40939951370296573,0.5906004862970342
FJI,2002,0.44679970428775273,0.5532002957122473
FJI,2003,0.45530174257444506,0.544698257425555
FJI,2004,0.4489343490257357,0.5510656509742642
FJI,2005,0.607450082183545,0.392549917816455
FJI,2006,0.6618751264708839,0.33812487352911613
FJI,2007,0.5512383455924194,0.4487616544075806
FJI,2008,0.5976573319723326,0.40234266802766744
FJI,2009,0.608467627341844,0.3915323726581559
FJI,2010,0.5305031505790068,0.4694968494209933
FJI,2011,0.5784068078000015,0.4215931921999984
FJI,2012,0.5054519338902611,0.4945480661097389
FJI,2013,0.5271561831269752,0.47284381687302474
FJI,2014,0.48839338722498515,0.511606612775015
FJI,2015,0.4848660754291638,0.5151339245708362
FJI,2016,0.3810152920253013,0.6189847079746986
FLK,1970,0.9811643855296316,0.01883561447036837
FLK,1971,0.9998430797469176,0.0001569202530823582
FLK,1972,0.999891801329442,0.00010819867055794505
FLK,1973,0.9994022221314779,0.0005977778685220693
FLK,1974,0.9373675099735171,0.06263249002648287
FLK,1975,0.9925805061319015,0.007419493868098443
FLK,1976,0.9950127621923721,0.004987237807627952
FLK,1977,0.991687770104265,0.008312229895734845
FLK,1978,0.9867537365269459,0.013246263473054217
FLK,1979,0.9999999147739995,8.522600045361683e-08
FLK,1980,0.9999995355903205,4.6440967946816195e-07
FLK,1981,0.9586356451437722,0.04136435485622782
FLK,1982,0.9528217968894451,0.04717820311055478
FLK,1983,0.9440829561094365,0.05591704389056352
FLK,1984,0.8071737319015427,0.19282626809845727
FLK,1985,0.6135850428799848,0.3864149571200152
FLK,1986,0.34532759796698703,0.654672402033013
FLK,1987,0.5644270357861587,0.4355729642138412
FLK,1988,0.9706135899734587,0.029386410026541278
FLK,1989,0.8055711183919874,0.1944288816080126
FLK,1990,0.8007990146805991,0.1992009853194009
FLK,1991,0.8843345965491737,0.11566540345082629
FLK,1992,0.6357441789682028,0.36425582103179716
FLK,1993,0.6290566448414537,0.37094335515854626
FLK,1994,0.7448479848754066,0.2551520151245934
FLK,1995,0.8728323692288712,0.12716763077112875
FLK,1996,0.9496385010171231,0.050361498982876916
FLK,1997,0.8904366254838428,0.1095633745161572
FLK,1998,0.9498394023839214,0.05016059761607858
FLK,1999,0.8525705421588856,0.1474294578411143
FLK,2000,0.9716279772342684,0.028372022765731458
FLK,2001,0.9914599009811362,0.00854009901886373
FLK,2002,0.9952068163739811,0.00479318362601895
FLK,2003,0.9845823715335615,0.015417628466438394
FLK,2004,0.9914756788489133,0.00852432115108671
FLK,2005,0.9962384562498693,0.003761543750130749
FLK,2006,0.996006223365929,0.003993776634071007
FLK,2007,0.998042190136433,0.001957809863566981
FLK,2008,0.9717562732139126,0.028243726786087362
FLK,2009,0.9966558503211571,0.003344149678843009
FLK,2010,0.9995281577464736,0.00047184225352631657
FLK,2011,0.9987861262136223,0.0012138737863777126
FLK,2012,0.9994102396765465,0.0005897603234535501
FLK,2013,0.9985525917214915,0.0014474082785085084
FLK,2014,0.9960180992923555,0.003981900707644479
FLK,2015,0.9880217775456579,0.01197822245434211
FLK,2016,0.9985664973043366,0.0014335026956635163
FRA,1962,0.097884056716489,0.902115943283511
FRA,1963,0.09824876201686428,0.9017512379831357
FRA,1964,0.09080777144714222,0.9091922285528578
FRA,1965,0.08349682595052732,0.9165031740494728
FRA,1966,0.0789805931602031,0.921019406839797
FRA,1967,0.060221791962900964,0.939778208037099
FRA,1968,0.05850319358272777,0.9414968064172723
FRA,1969,0.04281801992726405,0.9571819800727359
FRA,1970,0.026904873620513605,0.9730951263794864
FRA,1971,0.022814307638124854,0.977185692361875
FRA,1972,0.02101261686638164,0.9789873831336183
FRA,1973,0.02570011512431771,0.9742998848756823
FRA,1974,0.03490402997342631,0.9650959700265737
FRA,1975,0.022978169488319943,0.97702183051168
FRA,1976,0.022604222140420727,0.9773957778595793
FRA,1977,0.023606232102775477,0.9763937678972244
FRA,1978,0.017877493992923692,0.9821225060070764
FRA,1979,0.02822872684026147,0.9717712731597385
FRA,1980,0.030800880586087525,0.9691991194139125
FRA,1981,0.03886396289375431,0.9611360371062456
FRA,1982,0.023117276096894273,0.9768827239031057
FRA,1983,0.023838532709335312,0.9761614672906647
FRA,1984,0.017364675003120358,0.9826353249968798
FRA,1985,0.017975679003509357,0.9820243209964906
FRA,1986,0.003959604698488073,0.996040395301512
FRA,1987,0.002226848229906166,0.9977731517700938
FRA,1988,0.0020395750047782985,0.9979604249952216
FRA,1989,0.0011732289601965899,0.9988267710398033
FRA,1990,0.0011134500975323125,0.9988865499024676
FRA,1991,0.0010663610727662297,0.9989336389272339
FRA,1992,0.0006679436290659004,0.9993320563709341
FRA,1993,0.0008036760534538738,0.9991963239465461
FRA,1994,0.0004688284365680143,0.999531171563432
FRA,1995,0.00022715592066036215,0.9997728440793395
FRA,1996,0.00023385433023670804,0.9997661456697633
FRA,1997,0.00038135684923964395,0.9996186431507604
FRA,1998,0.00033458220517368055,0.9996654177948264
FRA,1999,0.0009655117851706232,0.9990344882148293
FRA,2000,0.0005120881383269773,0.9994879118616731
FRA,2001,0.000169456678022322,0.9998305433219777
FRA,2002,0.00016216524949532173,0.9998378347505046
FRA,2003,0.000184356081707267,0.9998156439182928
FRA,2004,0.00017857916350145394,0.9998214208364985
FRA,2005,0.0002143697934136071,0.9997856302065863
FRA,2006,8.731710904527084e-05,0.9999126828909547
FRA,2007,0.00030341275524668396,0.9996965872447533
FRA,2008,0.0009081225487708017,0.9990918774512292
FRA,2009,0.00056992349523527,0.9994300765047647
FRA,2010,0.0008057848146024585,0.9991942151853976
