rep_iso,year,0,1
RWA,2005,0.8051953590892005,0.1948046409107994
RWA,2006,0.82057138861698,0.17942861138302
RWA,2007,0.8151340534309159,0.18486594656908417
RWA,2008,0.8305212325289204,0.16947876747107962
RWA,2009,0.7815440450595581,0.21845595494044187
RWA,2010,0.8154037581426917,0.18459624185730822
RWA,2011,0.8130998239235631,0.18690017607643702
RWA,2012,0.833246325480989,0.16675367451901102
RWA,2013,0.8457791588080501,0.15422084119194984
RWA,2014,0.8378801135983579,0.1621198864016422
RWA,2015,0.8461732612397597,0.1538267387602404
RWA,2016,0.8514319402644301,0.14856805973556989
SAU,1999,0.10854823374912133,0.8914517662508787
SAU,2000,0.1501846403944712,0.8498153596055288
SAU,2001,0.12789384485611172,0.8721061551438883
SAU,2002,0.12018654150026972,0.8798134584997304
SAU,2003,0.12877939029000707,0.8712206097099928
SAU,2004,0.11964940244473482,0.8803505975552651
SAU,2005,0.13303109035316735,0.8669689096468327
SAU,2006,0.1203873838748712,0.8796126161251289
SAU,2007,0.7432247863907623,0.25677521360923766
SAU,2008,0.7450977137155547,0.2549022862844453
SAU,2009,0.22127146298980352,0.7787285370101965
SAU,2010,0.10144927890594843,0.8985507210940517
SAU,2011,0.12044252907210716,0.8795574709278928
SAU,2012,0.11560925227459648,0.8843907477254035
SAU,2013,0.11336926374898623,0.8866307362510137
SAU,2014,0.7281919123612616,0.27180808763873837
SAU,2015,0.7114641011358959,0.288535898864104
SAU,2016,0.7228745427914802,0.27712545720851983
SCG,2000,0.13265115989663806,0.867348840103362
SCG,2001,0.1472780324074844,0.8527219675925155
SCG,2002,0.13035735121408368,0.8696426487859164
SCG,2004,0.1030921364466785,0.8969078635533215
SDN,1999,0.856129357455138,0.14387064254486195
SDN,2000,0.7998057255632104,0.20019427443678964
SDN,2001,0.8642902136646201,0.13570978633537983
SDN,2002,0.8051410515164015,0.19485894848359853
SDN,2003,0.8600585279459929,0.1399414720540071
SDN,2004,0.8547528219016004,0.14524717809839968
SDN,2005,0.8449887414992162,0.15501125850078376
SDN,2006,0.8400699948536806,0.15993000514631944
SDN,2008,0.757805653194026,0.24219434680597404
SDN,2009,0.8068693492334185,0.19313065076658145
SDN,2010,0.8490126409337881,0.15098735906621188
SDN,2011,0.8299123358778753,0.17008766412212467
SDN,2012,0.8185197497183985,0.18148025028160153
SDN,2015,0.8052046181447847,0.1947953818552153
SDN,2017,0.8544334885141429,0.14556651148585711
SEN,1996,0.8094644592242808,0.19053554077571921
SEN,1997,0.8111703093092874,0.18882969069071265
SEN,1998,0.7902447877661049,0.20975521223389507
SEN,1999,0.7802302912394379,0.21976970876056198
SEN,2000,0.8574814778127265,0.14251852218727357
SEN,2001,0.8386098166509255,0.1613901833490744
SEN,2002,0.8032189673261593,0.19678103267384076
SEN,2003,0.8378157732486435,0.16218422675135646
SEN,2004,0.825465230811671,0.17453476918832914
SEN,2005,0.7492537394921617,0.2507462605078384
SEN,2006,0.8137192516623242,0.18628074833767577
SEN,2007,0.8056677288303904,0.1943322711696096
SEN,2008,0.7754751368775543,0.22452486312244574
SEN,2009,0.7905531795592505,0.20944682044074944
SEN,2010,0.8114583823601701,0.18854161763982988
SEN,2011,0.8207147090563937,0.17928529094360635
SEN,2012,0.8154622221922774,0.18453777780772251
SEN,2013,0.8302258836544083,0.16977411634559172
SEN,2014,0.8320568559282486,0.16794314407175143
SEN,2015,0.8472705634875869,0.1527294365124132
SEN,2016,0.8423974418998179,0.15760255810018206
SEN,2017,0.8478176523889319,0.15218234761106814
SGP,1997,0.0791569774877105,0.9208430225122894
SGP,1998,0.08683934293885769,0.9131606570611422
SGP,1999,0.07971048547303489,0.9202895145269652
SGP,2000,0.06758412671371382,0.9324158732862862
SGP,2001,0.07294284835860368,0.9270571516413962
SGP,2002,0.06783082322244395,0.9321691767775561
SGP,2003,0.058996132284062586,0.9410038677159375
SGP,2004,0.06416874738919288,0.935831252610807
SGP,2005,0.06822140255236543,0.9317785974476345
SGP,2006,0.06093712886282751,0.9390628711371725
SGP,2007,0.21378645170046545,0.7862135482995345
SGP,2008,0.2698180677452892,0.7301819322547107
SGP,2009,0.054431640060544156,0.9455683599394559
SGP,2010,0.0517442382095531,0.9482557617904469
SGP,2011,0.05969445915195017,0.9403055408480497
SGP,2012,0.05855672006247672,0.9414432799375233
SGP,2013,0.0662228406402754,0.9337771593597246
SGP,2014,0.2460541430442102,0.7539458569557898
SGP,2015,0.196274064024579,0.8037259359754211
SGP,2016,0.21013437702057333,0.7898656229794266
SGP,2017,0.226238492136083,0.7737615078639171
SLB,2013,0.7669277057708177,0.23307229422918227
SLB,2014,0.8236498547425722,0.17635014525742781
SLB,2015,0.7973323589614656,0.20266764103853446
SLB,2016,0.7939515524842218,0.20604844751577814
SLB,2017,0.7949421984024613,0.20505780159753872
SLE,2014,0.744942095604518,0.255057904395482
SLE,2015,0.7319803127028464,0.2680196872971537
SLE,2016,0.7889853976037495,0.21101460239625044
SLE,2017,0.6503686056060481,0.34963139439395186
SLV,1998,0.6326032386423148,0.36739676135768523
SLV,1999,0.5854271809047179,0.4145728190952822
SLV,2000,0.6322796561727407,0.3677203438272593
SLV,2001,0.5587933514231822,0.44120664857681785
SLV,2002,0.4958270564536176,0.5041729435463824
SLV,2003,0.49080479819660966,0.5091952018033904
SLV,2004,0.4535356825067517,0.5464643174932483
SLV,2005,0.6950917658265846,0.3049082341734154
SLV,2006,0.6769486913627984,0.32305130863720155
SLV,2007,0.671855725981986,0.328144274018014
SLV,2008,0.6652718356935052,0.3347281643064947
SLV,2009,0.6577861136769187,0.34221388632308125
SLV,2010,0.6437478228910805,0.3562521771089196
SLV,2011,0.668031997262139,0.331968002737861
SLV,2012,0.6664405783663898,0.3335594216336102
SLV,2013,0.6558696127891613,0.34413038721083866
SLV,2014,0.6318015535662479,0.3681984464337521
SLV,2015,0.6401799449412767,0.35982005505872333
SLV,2016,0.6228689671501949,0.37713103284980515
SLV,2017,0.6038106087806975,0.3961893912193025
SRB,2005,0.1191030149355298,0.8808969850644702
SRB,2006,0.1120430752438862,0.8879569247561138
SRB,2007,0.0970928646259339,0.9029071353740661
SRB,2008,0.09639001882749433,0.9036099811725057
SRB,2009,0.1032806617425706,0.8967193382574293
SRB,2010,0.12001887254859034,0.8799811274514097
SRB,2011,0.1099113970870523,0.8900886029129477
SRB,2012,0.11390474366452695,0.886095256335473
SRB,2013,0.1111043736839576,0.8888956263160425
SRB,2014,0.11358801116965267,0.8864119888303474
SRB,2015,0.1115095312861627,0.8884904687138372
SRB,2016,0.10585051456508404,0.8941494854349159
SRB,2017,0.10476199626712573,0.8952380037328743
STP,1999,0.7511819957634026,0.24881800423659733
STP,2000,0.7520332866407262,0.2479667133592738
STP,2001,0.7593950476466637,0.24060495235333637
STP,2002,0.7490457511736307,0.2509542488263693
STP,2003,0.7480188407193975,0.25198115928060244
STP,2004,0.7463802696965295,0.25361973030347046
STP,2005,0.7462046123524319,0.25379538764756815
STP,2006,0.7385855297130159,0.261414470286984
STP,2007,0.7557715902388425,0.24422840976115756
STP,2008,0.7790549842603695,0.2209450157396305
STP,2009,0.7694605742723076,0.23053942572769237
STP,2010,0.7454383266130845,0.2545616733869155
STP,2011,0.7870889455052558,0.2129110544947443
STP,2012,0.735731353004023,0.264268646995977
STP,2013,0.7330669823558639,0.26693301764413624
STP,2014,0.7507576552720827,0.24924234472791726
STP,2015,0.7402797388263918,0.25972026117360825
STP,2016,0.7392951802701574,0.26070481972984255
STP,2017,0.738747111009722,0.26125288899027793
SUR,2009,0.7193376729593588,0.2806623270406412
SUR,2010,0.7468617138070108,0.2531382861929892
SUR,2011,0.7190943746577042,0.2809056253422958
SUR,2012,0.7642926690254986,0.23570733097450142
SUR,2013,0.734835545692696,0.265164454307304
